f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,NetCharge,AromaticAtoms,AvgHydrophobicity,Target
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.04285714285714296,4296.67822265625
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,21.0,0.0,6.0,-0.719047619047619,11796.9599609375
0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,-3.0,15.0,-1.2499999999999998,9088.5
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,11.0,0.45714285714285713,6419.4599609375
0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,23.0,-0.8785714285714287,11310.48046875
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,0.65,5793.34814453125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.6000000000000001,9479.9404296875
3.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,-5.0,6.0,-0.40416666666666673,13751.0400390625
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,-1.0,0.0,0.4272727272727272,12724.5
3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,21.0,1.0,17.0,0.11428571428571416,15142.5595703125
0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,14.0,-0.8800000000000002,8083.85986328125
0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,18.0,-1.0,0.0,-0.21666666666666676,9569.8798828125
1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,16.0,0.0,11.0,-1.3125,4624.43408203125
0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,-1.0,6.0,-0.4666666666666667,11666.33984375
2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,15.0,0.0,12.0,-0.5933333333333334,10224.48046875
1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,5.0,-0.5111111111111112,3425.177978515625
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.32222222222222213,7175.52001953125
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,-1.0,12.0,-0.6636363636363636,11256.2998046875
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,16.0,-2.0,0.0,-1.61875,4175.38818359375
0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,-0.823076923076923,3739.535888671875
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,10.0,2.0,6.0,0.26,5883.58203125
2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,-0.21818181818181825,7094.64013671875
0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,-1.0,12.0,-0.6625000000000002,9175.259765625
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,20.0,0.18749999999999994,15365.8798828125
0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,11.0,-2.025,2584.139892578125
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,6.0,-1.4555555555555555,2912.736083984375
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,-1.0,0.0,0.47272727272727266,13989.66015625
1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,-2.0,18.0,-0.39999999999999997,13362.83984375
0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,-2.0,0.0,-1.1066666666666665,7497.66015625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,15.0,-0.275,10876.919921875
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.5749999999999997,12286.919921875
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,10.0,0.0,6.0,0.15999999999999992,5705.43603515625
1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,16.0,-2.0,11.0,-0.95,6661.68017578125
0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,0.32666666666666655,10066.6796875
2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,-1.0,0.0,-0.9750000000000001,4412.3818359375
0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,1.0,17.0,-0.041666666666666706,9833.51953125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.6125000000000003,11981.51953125
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-1.0,6.0,-0.7428571428571429,4680.3779296875
1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,-1.0,0.0,-0.24615384615384614,6486.1201171875
1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,6.0,-0.31875000000000003,12044.0400390625
2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,16.0,2.0,23.0,-0.3375000000000001,9288.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,16.0,2.0,12.0,-1.1874999999999998,8103.18017578125
2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,-2.0,0.0,0.09999999999999994,11549.759765625
0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,-2.0,6.0,0.05555555555555561,9953.2802734375
3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,-0.6090909090909092,4855.8779296875
0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,-3.0,18.0,-0.6076923076923079,12777.1796875
1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,-1.0,0.0,-1.3583333333333332,3755.177978515625
1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,14.0,1.0,12.0,-0.7857142857142857,6578.10009765625
3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,23.0,-1.0,0.0,0.7782608695652175,15448.98046875
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,6.0,0.6230769230769231,15359.759765625
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,17.0,2.0,17.0,-0.4647058823529413,10978.3203125
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,-0.27142857142857135,3730.97998046875
0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,-5.0,9.0,-1.5388888888888888,15144.0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,11.0,-0.10000000000000009,6343.85986328125
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,6.0,0.23636363636363636,13220.8798828125
2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,0.0,6.0,-0.2692307692307693,8827.3798828125
0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.5947368421052631,14347.3203125
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,-1.0,15.0,-0.27777777777777785,11961.7197265625
0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,14.0,-1.0,0.0,0.30714285714285705,10903.1396484375
1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,-3.0,0.0,-0.65,10334.580078125
0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,-1.0,0.0,0.13636363636363633,10383.240234375
0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,-1.2307692307692308,1522.14599609375
0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,13.0,0.0,15.0,0.3076923076923076,12298.1396484375
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,-0.7999999999999999,4814.55615234375
0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.24666666666666665,13505.9404296875
2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,0.0,21.0,-0.2571428571428572,14940.9599609375
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,-0.3333333333333333,6541.97998046875
0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,15.0,0.0,18.0,-0.5533333333333333,13078.1396484375
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,5.0,-0.5,5783.27392578125
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,-1.0,0.0,-1.7454545454545454,3409.69189453125
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,17.0,0.32999999999999996,9812.759765625
5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,-0.8384615384615385,3248.634033203125
1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,-1.0,0.0,-0.54,5130.9599609375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,-1.385714285714286,2116.716064453125
0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,12.0,0.9125,13090.919921875
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,0.0,-0.3727272727272728,4235.328125
1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,12.0,-0.3352941176470589,14871.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,12.0,-0.26666666666666666,7146.72021484375
2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,-1.0,6.0,-0.6555555555555556,5520.587890625
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,6.0,0.0875,5501.5439453125
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,-0.9461538461538462,4240.10400390625
0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,-2.0,18.0,-0.9444444444444444,14715.83984375
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,11.0,-1.7285714285714282,4396.10400390625
0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,17.0,-0.7695652173913045,12539.51953125
0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,-1.0,0.0,-0.06250000000000022,13545.240234375
1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,17.0,0.0,6.0,0.2235294117647059,13356.48046875
2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,14.0,0.04444444444444443,6417.0
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,18.0,0.0,18.0,-1.1277777777777778,10481.16015625
0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,-2.0,5.0,-1.7133333333333334,5124.2939453125
1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.07272727272727267,7691.64013671875
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.18571428571428564,8587.8603515625
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,17.0,1.0,6.0,-0.40588235294117647,10877.16015625
1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,17.0,0.11999999999999997,6601.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0,-0.8999999999999999,6963.35986328125
1.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,-6.0,0.0,-2.111111111111111,6853.2001953125
3.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,27.0,-1.0,24.0,-0.3851851851851852,13503.0
1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,-1.0,0.0,-0.23333333333333336,7107.60009765625
2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,24.0,1.0,17.0,-0.325,9271.01953125
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,1.0,6.0,1.7454545454545454,13227.900390625
2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,-1.0,0.0,-0.39999999999999997,5709.18017578125
1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,18.0,-1.0,12.0,-0.5944444444444446,13323.0595703125
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,6.0,0.08888888888888892,7338.89990234375
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,-2.0,6.0,-1.542857142857143,8807.2197265625
0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,-1.0,0.0,0.03749999999999998,8034.419921875
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,9.0,0.9,13263.900390625
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,-1.6749999999999998,1871.802001953125
2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,-2.0,5.0,-0.488235294117647,9483.1201171875
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,14.0,0.0,0.0,-0.4428571428571428,7382.81982421875
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,-1.0,0.0,-0.07999999999999999,11633.0400390625
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,-1.0,18.0,-1.375,5107.5
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,10.0,-1.0,0.0,-0.1399999999999999,5700.9599609375
2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,-2.0,6.0,0.07333333333333333,13265.9404296875
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,12.0,0.01111111111111112,8771.759765625
0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,18.0,-1.0,6.0,-1.822222222222222,3565.6259765625
1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-2.0,0.0,-1.0625,4853.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.45714285714285713,9350.33984375
1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,-1.0,0.0,-0.86,4632.23388671875
3.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,29.0,0.0,12.0,-0.17241379310344834,14323.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,-0.40000000000000013,3513.090087890625
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,18.0,1.7500000000000002,11865.7802734375
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,-1.1111111111111112,2592.486083984375
0.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,28.0,-4.0,23.0,-0.12142857142857157,15407.51953125
0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,-0.7846153846153847,6265.5
0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,0.0,23.0,-1.1214285714285714,8970.2998046875
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,-1.0,0.0,-1.5090909090909088,3157.7939453125
1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,12.0,1.0,0.0,0.5333333333333333,5358.83984375
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,5.0,-0.5636363636363636,5920.9677734375
